Time_step  H2O
1000	0
2000	0
3000	0
4000	0
5000	0
6000	0
7000	0
8000	0
9000	0
10000	0
11000	0
12000	0
13000	0
14000	0
15000	0
16000	0
17000	0
18000	0
19000	0
20000	0
21000	0
22000	0
23000	0
24000	0
25000	0
26000	0
27000	0
28000	0
29000	0
30000	0
31000	0
32000	0
33000	0
34000	0
35000	0
36000	0
37000	0
38000	0
39000	0
40000	0
41000	0
42000	0
43000	0
44000	0
45000	0
46000	0
47000	0
48000	0
49000	0
50000	0
51000	0
52000	0
53000	0
54000	0
55000	0
56000	0
57000	0
58000	0
59000	0
60000	0
61000	0
62000	0
63000	0
64000	0
65000	0
66000	0
67000	0
68000	0
69000	0
70000	0
71000	0
72000	0
73000	0
74000	0
75000	0
76000	0
77000	0
78000	0
79000	0
80000	0
81000	0
82000	0
83000	0
84000	0
85000	0
86000	0
87000	0
88000	0
89000	0
90000	0
91000	0
92000	0
93000	0
94000	0
95000	0
96000	0
97000	0
98000	0
99000	0
100000	0
101000	0
102000	0
103000	0
104000	0
105000	0
106000	0
107000	0
108000	0
109000	0
110000	0
111000	0
112000	0
113000	0
114000	0
115000	0
116000	0
117000	0
118000	0
119000	0
120000	0
121000	0
122000	0
123000	0
124000	0
125000	0
126000	0
127000	0
128000	0
129000	0
130000	0
131000	0
132000	0
133000	0
134000	0
135000	0
136000	0
137000	0
138000	0
139000	0
140000	0
141000	0
142000	0
143000	0
144000	0
145000	0
146000	0
147000	0
148000	0
149000	0
150000	0
151000	0
152000	0
153000	0
154000	0
155000	0
156000	0
157000	0
158000	0
159000	0
160000	0
161000	0
162000	0
163000	0
164000	0
165000	0
166000	0
167000	0
168000	0
169000	0
170000	0
171000	0
172000	0
173000	0
174000	0
175000	0
176000	0
177000	0
178000	0
179000	0
180000	0
181000	0
182000	0
183000	0
184000	0
185000	0
186000	0
187000	0
188000	0
189000	0
190000	0
191000	0
192000	0
193000	0
194000	0
195000	0
196000	0
197000	0
198000	0
199000	0
200000	0
201000	0
202000	0
203000	0
204000	0
205000	0
206000	0
207000	0
208000	0
209000	0
210000	0
211000	0
212000	0
213000	0
214000	0
215000	0
216000	0
217000	0
218000	0
219000	0
220000	0
221000	0
222000	1
223000	1
224000	1
225000	1
226000	1
227000	1
228000	1
229000	1
230000	2
231000	2
232000	2
233000	2
234000	2
235000	2
236000	2
237000	2
238000	2
239000	2
240000	2
241000	2
242000	2
243000	2
244000	2
245000	2
246000	2
247000	2
248000	2
249000	2
250000	2
251000	2
252000	1
253000	2
254000	2
255000	2
256000	2
257000	2
258000	2
259000	2
260000	2
261000	2
262000	2
263000	2
264000	2
265000	2
266000	2
267000	2
268000	2
269000	2
270000	2
271000	2
272000	2
273000	2
274000	2
275000	2
276000	2
277000	2
278000	2
279000	2
280000	2
281000	2
282000	2
283000	2
284000	2
285000	2
286000	2
287000	2
288000	2
289000	2
290000	2
291000	2
292000	2
293000	2
294000	2
295000	2
296000	2
297000	2
298000	2
299000	2
300000	2
301000	2
302000	2
303000	2
304000	2
305000	2
306000	2
307000	2
308000	2
309000	2
310000	2
311000	3
312000	3
313000	3
314000	3
315000	3
316000	3
317000	3
318000	3
319000	3
320000	3
321000	4
322000	4
323000	4
324000	4
325000	4
326000	4
327000	4
328000	4
329000	4
330000	4
331000	4
332000	4
333000	4
334000	4
335000	4
336000	4
337000	5
338000	5
339000	5
340000	5
341000	5
342000	5
343000	5
344000	6
345000	6
346000	7
347000	7
348000	8
349000	8
350000	8
351000	8
352000	8
353000	8
354000	8
355000	9
356000	9
357000	9
358000	10
359000	10
360000	10
361000	10
362000	10
363000	10
364000	10
365000	10
366000	10
367000	10
368000	12
369000	13
370000	15
371000	15
372000	16
373000	17
374000	17
375000	17
376000	20
377000	20
378000	20
379000	20
380000	20
381000	21
382000	22
383000	21
384000	21
385000	20
386000	23
387000	23
388000	23
389000	25
390000	25
