# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
21000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
22000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
23000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
24000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
25000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
26000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
27000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
28000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
29000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
30000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
31000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
32000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
33000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
34000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
35000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
36000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
37000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
38000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
39000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
40000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
41000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
42000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
43000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
44000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
45000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
46000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
47000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
48000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
49000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
50000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
51000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
52000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
53000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
54000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
55000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
56000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
57000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
58000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
59000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
60000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
61000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
62000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
63000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
64000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
65000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
66000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
67000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
68000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
69000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
70000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
71000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
72000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
73000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	
74000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
75000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
76000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
77000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C3N6O6	
78000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
79000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
80000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
81000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
82000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
83000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
84000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	
85000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
86000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
87000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
88000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	
89000        386          6	 190	 1	 1	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
90000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
91000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
92000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H12C6N12O12	
93000        383          3	 192	 190	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
94000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
95000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
96000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
97000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
98000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C3N6O6	
99000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	
100000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
101000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
102000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
103000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
104000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
105000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C3N6O6	
106000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
107000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
108000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C3N6O6	
109000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H5C7N2O4	NO2	H6C3N6O6	
110000        386          6	 190	 1	 1	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
111000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
112000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	
113000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
114000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C3N6O6	
115000        386          4	 190	 2	 2	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H12C6N12O12	
116000        383          3	 192	 190	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
117000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H3C2	H2C5N3O6	H6C3N6O6	
118000        386          6	 190	 1	 1	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
119000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C3N6O6	H5C3N6O6	H7C3N6O6	
120000        385          6	 191	 1	 1	 190	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H12C6N12O12	
121000        384          5	 191	 1	 1	 190	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
122000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
123000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H6C3N6O6	
124000        385          4	 191	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H5C7N2O4	NO2	H6C3N6O6	
125000        386          6	 190	 1	 1	 1	 1	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	
126000        384          2	 192	 192	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
127000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C6N2O4	CNO2	H6C3N6O6	H6C3N5O4	NO2	
128000        386          6	 191	 1	 1	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	NO2	
129000        386          6	 191	 1	 1	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	
130000        387          7	 190	 1	 2	 1	 1	 191	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
131000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	H6C3N6O5	H6C3N6O7	
132000        385          6	 192	 189	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
133000        386          6	 191	 1	 1	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
134000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	
135000        387          7	 190	 1	 1	 1	 2	 191	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	
136000        387          7	 190	 1	 2	 1	 1	 191	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
137000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
138000        386          6	 191	 1	 1	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
139000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
140000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C3N6O6	H6C3N6O7	H6C3N6O5	H6C3N5O4	NO2	
141000        386          8	 191	 1	 1	 189	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
142000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
143000        385          4	 192	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
144000        389          8	 190	 1	 1	 1	 1	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
145000        388          6	 190	 2	 2	 190	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
146000        388          6	 191	 1	 1	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	
147000        388          5	 191	 1	 4	 189	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C3N6O6	H6C3N5O4	NO2	
148000        388          6	 191	 1	 1	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
149000        388          4	 192	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
150000        388          6	 191	 1	 1	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
151000        388          6	 191	 1	 1	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
152000        387          4	 192	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	NO2	
153000        389          6	 191	 1	 1	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C3N6O6	H6C3N5O4	NO2	
154000        388          6	 191	 1	 1	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
155000        388          4	 192	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H4C6N3O6	HC	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	
156000        390          9	 189	 1	 1	 1	 1	 1	 4	 189	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	
157000        389          8	 190	 1	 1	 1	 1	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C3N6O6	H6C3N5O4	NO2	
158000        390          6	 191	 1	 1	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H3C2	H2C5N3O6	H4C4NO2	HC3N2O4	H4C6N3O6	HC	H6C3N6O6	H6C3N5O4	
159000        392         11	 188	 1	 5	 1	 1	 1	 1	 1	 1	 188	 4	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H3C2	H2C5N3O6	H6C3N6O6	H6C3N5O4	NO2	
160000        391          8	 190	 1	 1	 1	 1	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	NO2	
161000        390          6	 191	 1	 1	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	NO2	
162000        389          6	 191	 1	 1	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
163000        389          4	 192	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C7N3O6	H4C7N3O6	H3C2	H2C5N3O6	H6C3N6O6	H6C3N5O4	NO2	
164000        389          8	 189	 1	 1	 1	 1	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C6N2O4	CNO2	H4C6N3O6	HC	H6C3N6O6	H6C3N5O4	NO2	
165000        391          8	 190	 1	 1	 1	 1	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	
166000        391          4	 192	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
167000        394          7	 191	 1	 1	 184	 7	 9	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H4C4NO2	HC3N2O4	H3C2	H2C5N3O6	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
168000        397         11	 189	 1	 1	 1	 1	 1	 1	 183	 8	 10	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
169000        397          7	 191	 1	 1	 181	 10	 12	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	H6C3N4O2	
170000        400          8	 190	 1	 1	 1	 15	 179	 12	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
171000        397          7	 191	 1	 1	 181	 10	 12	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
172000        398          5	 192	 179	 12	 14	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
173000        399          7	 191	 1	 1	 179	 12	 14	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
174000        399          7	 191	 1	 1	 179	 12	 14	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
175000        400          7	 191	 1	 1	 179	 11	 15	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	H6C3N4O2	
176000        401          6	 191	 1	 17	 178	 12	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	H6C3N4O2	
177000        405          6	 191	 1	 21	 174	 16	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H3C2	H2C5N3O6	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	H6C3N7O8	H5C3N5O4	H	
178000        411         12	 189	 1	 1	 2	 2	 169	 19	 23	 2	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
179000        406          7	 191	 1	 1	 174	 15	 21	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H5C6N2O4	CNO2	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
180000        409          9	 189	 2	 2	 1	 1	 173	 16	 22	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
181000        408          5	 192	 171	 18	 24	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C6N2O4	CNO2	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	H6C3N4O2	
182000        411          8	 190	 1	 1	 1	 26	 170	 19	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H3C2	H2C5N3O6	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
183000        412          9	 190	 1	 1	 1	 1	 169	 20	 26	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
184000        412          7	 191	 1	 1	 168	 21	 27	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C3N6O6	H6C3N5O4	H6C3N4O2	
185000        414          6	 191	 1	 30	 166	 23	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H3C4N2O4	H2C3NO2	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
186000        421          9	 190	 1	 1	 1	 1	 160	 29	 35	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H3C4N2O4	H2C3NO2	H6C3N6O6	H6C3N5O4	H6C3N4O2	
187000        426          8	 189	 2	 41	 1	 1	 157	 31	 4	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H3C2	H2C5N3O6	H4C5N2O4	HC2NO2	H6C3N6O6	H6C3N5O4	H6C3N4O2	
188000        426         10	 189	 1	 40	 1	 1	 1	 1	 156	 33	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H4C4NO2	HC3N2O4	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
189000        427          9	 189	 2	 2	 1	 1	 155	 34	 40	 3	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	H4C2N3O2	H2CN2O2	
190000        425          9	 191	 1	 1	 156	 32	 39	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C3N5O4	NO2	H6C3N6O6	H6C3N4O2	H4C2N3O2	H2CN2O2	
191000        427          9	 191	 1	 1	 34	 41	 154	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C3N5O4	NO2	H6C3N6O6	H6C3N4O2	H4C2N3O2	H2CN2O2	
192000        433          9	 191	 1	 1	 40	 47	 148	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N5O4	NO2	H6C3N6O6	H6C3N4O2	H4C2N3O2	H2CN2O2	
193000        435          7	 192	 41	 50	 146	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C4NO2	HC3N2O4	H6C3N5O4	H6C3N6O6	H6C3N4O2	H4C2N3O2	H2CN2O2	H12C6N11O10	
194000        439         11	 189	 1	 53	 2	 2	 42	 143	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C3N5O4	NO2	H6C3N6O6	H5C3N4O2	H7C3N5O4	H6C3N4O2	H4C2N3O2	H2CN2O2	
195000        437          9	 192	 42	 52	 144	 1	 1	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C3N5O4	NO2	H6C3N6O6	H6C3N4O2	H4C2N3O2	H2CN2O2	
